nome_cliente,email,idade,data_compra,valor_compra,produto_id,ativo,cliente_id
Stella Vieira,opinto@yahoo.com.br,,2006-09-16,6111.0,898,True,4f1974d8-870c-4620-8c3b-f3c7cb4d52cf
Lucca Costela,noahbarros@aragao.org,,1991-04-02,982.73,132-W,,50b96ba5-abf9-45db-bb83-ba9adbf21eab
Maria Lopes,fernandomendes@moura.net,,1944-10-02,46452.0,507,False,991651b8-f257-4161-8e47-8eb9a0df7a4d
Marcelo Duarte,campospedro-henrique@gmail.com,,1980-10-05,581.83,659-X,True,edfe2c4d-616f-4403-93ab-246cd7fed286
Bernardo Aragão,vitor62@da.br,45,1939-04-02,578.51,883-S,True,36b4480c-53e1-4d01-8b8c-2d6347a5dbf0
Milena Novaes,ealmeida@ig.com.br,,2022-09-30,615.39,,False,277b4af7-0ffb-46f5-a58b-190a3955cb9f
Caio Lima,"E-mail ""email_invalido@.com"" inválido",41,1968-02-26,596.45,,True,f6c0909d-c2d3-43f9-842d-d49efb19f113
Gabriela Nogueira,giovannadias@gmail.com,,2019-06-24,456.56,,,0bb3a87b-c7a1-4cdf-bc26-90c9373d9fdf
Antônio Ferreira,xcampos@castro.com,60,1989-05-10,681.86,580-E,False,a2010398-64ad-4da5-9322-33812c567fa6
Valentina Nascimento,carlos-eduardoda-mata@uol.com.br,,1983-05-25,918574.0,,False,a8991898-ae80-4aa0-81b6-bcd006113a52
Vitor Costela,nda-conceicao@santos.com,29,1953-03-04,155176.0,340-S,False,797bce83-1cc6-44ca-abfa-bc682f6e9ed9
Pedro Lucas Carvalho,fariasmaria@bol.com.br,49,,77278.0,,False,90a983c9-26a3-4035-9a93-ff0586df2c37
Vitor Gabriel Porto,duarteluigi@da.org,,,32737.0,,True,e84ff6b2-3d6a-435a-a273-d40891e30494
Vinicius Campos,theosantos@silva.com,,1937-11-05,81668.0,,False,88d64e09-c951-4229-bce9-14516789d2ff
Joaquim Azevedo,freitasrodrigo@ig.com.br,,1950-04-12,332992.0,276,True,d145ab72-ea73-4d41-aae7-0696d7278a3e
Kevin Dias,eduardasales@martins.br,,2005-07-22,56025.0,619-R,False,cc0ebd93-9e21-4374-92ab-4edb79758f0b
Eloah Moreira,qmartins@hotmail.com,,1986-07-24,78693.0,,True,a2fea365-b5ef-4447-b9fd-cc6714bff009
Vicente Lima,kaique51@hotmail.com,,2002-03-21,721418.0,241,True,dba48bca-be21-44c4-9629-178fe0e53fcb
Gabriel Da Mata,hda-conceicao@gmail.com,,1998-09-21,2774.0,,True,408a38c6-024a-47a5-9d92-2a86c800052a
Stephany Martins,luiz-fernandosantos@hotmail.com,50,1979-03-20,101.64,,,99d4d86a-c65b-4deb-a2e2-c1a5b18fa20e
Lívia Cardoso,rdias@ig.com.br,39,,94672.0,850,True,8af3ecbc-d3d7-40d6-afeb-b8d046726b1b
Felipe Da Cunha,lpereira@correia.br,,2017-07-12,315.21,690-O,True,dde96739-2931-4cf6-b075-a7fdcc1ab5fa
Pedro Henrique Da Rocha,marcos-vinicius54@duarte.com,,1973-09-25,5884.0,,True,ce6cb450-5c48-4f31-9957-3b7e02edbff8
João Felipe Martins,barbara85@yahoo.com.br,46,,27614.0,325,False,daeaaa95-90dd-435b-97e0-089e1fbdcddf
Thiago Moreira,davi-luccacosta@yahoo.com.br,,,220.77,504-A,False,5d31c675-b94d-48d6-b936-b261e3880f05
Anthony Da Cunha,enzonunes@bol.com.br,44,1974-11-23,403856.0,449,True,3caf1e81-69a9-48ba-8fdf-2acbe814edf6
Daniela Da Mata,wfarias@rodrigues.br,,1971-08-27,26456.0,188,True,94caa27f-9c90-414a-9641-c2f5bed60b18
João Miguel Rezende,sofiacavalcanti@yahoo.com.br,50,1944-09-12,332325.0,154-S,False,12cadaa4-a385-484f-a24f-7e331037dc0d
Joana Monteiro,juliajesus@bol.com.br,,2001-09-24,775532.0,,True,92198ba1-49dc-4b2e-afaa-dc4bef0fced2
Luigi Ramos,marcelo83@rocha.com,52,,83133.0,168,False,29678107-b29e-456e-8a12-33dfc9052dd8
João Guilherme Pereira,davi63@dias.br,51,1958-06-01,1185.0,,True,7d23c043-aa8f-499b-a542-7658dea40c67
Ana Clara Pinto,costakaique@costela.br,,1975-11-23,632556.0,141,True,012a5dec-c262-49a0-a7fb-98b64a7addfd
João Vitor Nascimento,aragaobenjamin@hotmail.com,48,1991-02-02,870.1,527-N,,a10f479e-b9e7-48ec-917d-bffe859d7954
Murilo Gonçalves,maria-cecilia56@barbosa.br,,2001-11-22,801.64,,False,cafebbf7-00c3-47d5-9adc-c4c6117c771a
Pedro Henrique Alves,"E-mail ""email_invalido@.com"" inválido",57,,72147.0,580,True,bbc115ea-e8cb-40e6-9dc4-111bab3466a0
Murilo Freitas,melissapereira@yahoo.com.br,,1986-01-04,42978.0,152,False,1acc8739-4e5e-4f57-934d-5e057f6fd3ab
Fernando Da Mata,matheusda-mata@lopes.br,,1959-08-05,397.43,898,True,2b2433e6-2900-40ce-bb44-f3364cf22305
Joaquim Viana,vicente05@bol.com.br,28,,684.85,,True,ad6360a0-7c6f-4509-aa21-ac1aa7f2abe9
Paulo Vieira,hda-rocha@araujo.com,,2018-07-21,2343.0,,True,422a08c9-b3ca-482f-b5fd-bf06bc2d1d16
Beatriz Silva,aalmeida@melo.br,,1987-06-27,47438.0,,False,674dae1a-cc84-4e62-bc75-12aa3fada433
Isabelly Caldeira,jpeixoto@moura.br,,,2467.0,,False,25cf5656-b32e-4520-b0c1-2bda20b15cb8
Isabella Santos,luiza87@das.com,,1982-02-12,50539.0,701-L,True,c8095c6a-053e-405f-97d2-38dbe4883754
Camila Viana,julia22@farias.br,,1939-06-14,694.57,831,True,952c135a-b1b3-4152-96e7-14b9cb9d58e6
Calebe Das Neves,ana-julia47@nogueira.com,,1971-10-15,96046.0,548-U,True,56c77e10-315d-4580-a703-15c4d2cfb4bb
Matheus Lopes,catarinada-cunha@porto.org,,1985-10-10,833843.0,,True,67b7a3e3-1ea1-4b79-bac9-99bc8af2bbee
Maria Julia Das Neves,pietra61@ig.com.br,32,1967-06-07,803.15,655,True,70c057c3-1c2c-4312-a928-304dda87a644
Luigi Barros,nataliaaraujo@uol.com.br,,1992-09-09,632235.0,621,True,73d5bd1d-0d80-49ba-a50c-7df192def4b7
Ian Moura,mirella14@yahoo.com.br,,,91468.0,,,94210822-8018-45a2-8c0c-a5b1e1e8f1e7
Eduardo Pires,"E-mail ""email_invalido@.com"" inválido",,1956-03-17,79745.0,416-I,,b97eedeb-00d0-4580-9846-808650c92884
Luiz Felipe Rezende,heitor28@hotmail.com,,1953-11-01,381.47,516,False,5ee5a2d8-f366-4315-8795-3adb603bb224
Letícia Das Neves,fariasnatalia@cunha.com,,,19396.0,371-L,,59e38b6c-a5dd-47bd-9ea6-446527f5a9d9
Isabelly Mendes,gdias@rodrigues.net,,1967-04-15,127855.0,,False,9312c360-4dc8-4744-996e-29fc3780eeb7
Mirella Viana,ida-mota@gmail.com,,1956-07-31,203577.0,,True,d09db005-97a0-4536-9033-9f4b51b0531d
Nicolas Rocha,castromariana@da.com,,1945-02-08,379.67,,False,7a3b6722-577c-49d7-b004-360113fd27c0
Alana Da Rosa,azevedoemanuel@alves.com,,,844.15,617,True,260d33c6-8d72-4315-b6ce-f694dc780e8d
Juan Oliveira,barrosmaite@yahoo.com.br,22,1998-01-30,160.54,459-Y,False,ab752545-8ead-41c6-ac73-310ed277906f
Pietra Correia,marcelarocha@ig.com.br,62,1977-06-14,6725.0,896,False,d61bd1e6-17c0-487e-a509-b9ebf85f98ff
Vinicius Jesus,salesgabriela@gmail.com,,,29079.0,658-F,True,7b4e654a-d0bc-4154-92ee-0a47a4489edb
Guilherme Martins,"E-mail ""email_invalido@.com"" inválido",57,1970-02-26,51016.0,,False,da97c0eb-aa69-404f-a060-d25d2a2011cd
Lucas Novaes,blima@yahoo.com.br,,,94.7,524-A,False,13bd1d8a-43dc-4070-af46-f8db8e94a388
Ana Laura Moura,silvabernardo@goncalves.net,,1959-05-25,30953.0,873,True,a472641d-587e-4db6-b9d2-2324cc1833da
Maria Julia Pires,"E-mail ""email_invalido@.com"" inválido",26,,119.61,940,False,ac66167b-280b-43aa-b2f0-223fec737794
Giovanna Cavalcanti,silveiravinicius@fogaca.org,43,1941-08-09,218.16,847-J,False,434b61c2-8e7f-4c7c-a5bf-067af8ff1302
Luiz Henrique Moreira,"E-mail ""email_invalido@.com"" inválido",,1997-12-21,762.91,,False,1c43df64-085e-41d7-83ce-6d5f50a1b65a
João Lucas Lima,da-cunhasarah@nascimento.net,,2014-01-04,37374.0,918-O,False,a359b74f-89ac-472b-bf8e-238c0a4e148e
Evelyn Costa,nogueiraluana@vieira.com,20,1978-07-10,267752.0,,,3d8d296b-f727-4313-8594-6d6a6983ac06
Pedro Lucas Rocha,novaesian@hotmail.com,,1973-09-18,53415.0,,,869f9b1f-afde-47a0-b788-6c57fb5a92c5
Lívia Da Cruz,isadoracaldeira@rezende.com,,1939-09-10,700.44,527-J,True,bf3304f9-7b30-45ad-badc-a2df54dcb2d0
Rebeca Martins,"E-mail ""email_invalido@.com"" inválido",58,1953-07-02,836.96,,False,82f451f7-8846-4cd8-987c-d6623cbc8d35
Kaique Peixoto,luiz-gustavo46@ig.com.br,,1940-12-04,77595.0,,False,b2669beb-e375-40a1-8a27-d07d726c46ef
Pietra Fogaça,"E-mail ""email_invalido@.com"" inválido",65,1938-10-21,109.31,109-Y,True,a995320b-38de-451d-bfd3-0ce7dac1e33b
Heitor Silva,davi-lucca65@da.com,,1991-07-12,30533.0,164,False,56115907-aa40-4c13-8040-6c5ac1572a54
Thales Aragão,mnascimento@cardoso.br,,,393.68,,,ca514926-58ea-4bf2-bb4e-3c0f386d4677
Valentina Santos,barbaraalmeida@hotmail.com,41,1934-04-25,338035.0,,False,6382b362-38ad-4962-89c7-c2f50f32105b
Carlos Eduardo Araújo,davi19@hotmail.com,21,1994-03-11,421539.0,,True,ce941daf-d53f-4295-a272-374eb488bdfb
Sabrina Aragão,rteixeira@fogaca.br,,2004-05-30,5717.0,466-W,False,dacffc21-57f2-4661-a633-0209170d29b4
Diogo Moraes,da-rochanatalia@duarte.br,,1942-02-27,55639.0,541,True,7e05e69f-1780-4e61-8d75-5e05b7827048
Ana Luiza Rocha,"E-mail ""email_invalido@.com"" inválido",,1938-10-11,92043.0,828,True,69b34d9a-a2e4-4a00-8ff1-ba905cfa5ae2
Lucca Dias,costalevi@barros.br,,,26139.0,682,True,5a718231-4a68-471e-aa39-e136d1fc2641
Thomas Nogueira,tmendes@gmail.com,68,1976-03-13,2345.0,488-N,False,19fba048-672a-4984-8b4f-4213c5898b0d
Vinicius Carvalho,"E-mail ""email_invalido@.com"" inválido",,,80120.0,505,False,84fdb802-40a1-4eb3-a874-fd4b8f144ae3
Ana Luiza Jesus,ryanoliveira@ig.com.br,,1968-10-18,605224.0,,True,0ac15a78-63c9-43b7-bfeb-28c41645b457
Fernando Cunha,maria-cecilia03@yahoo.com.br,,1951-09-13,53572.0,,False,b50c497e-e47f-4503-937d-bea29c4e8a34
Noah Vieira,sarahbarbosa@uol.com.br,,1972-09-30,834591.0,809-Y,False,bec36d5d-1ba9-41d7-9e54-df8573cc2c85
Lorenzo Oliveira,thales83@bol.com.br,,1934-05-01,724.33,,True,16acd7d0-7c16-4409-8f00-ca6a2883e151
Ana Sophia Nogueira,xaragao@ig.com.br,,1942-06-29,176.54,600,True,f06363e7-4be6-483c-af05-d0817532dd53
Bernardo Cardoso,matheus16@pires.com,,,193.13,181,False,3c970010-e656-4782-807f-8194aaab5e75
Pietra Da Costa,pedro-lucas34@santos.com,,1990-01-21,37446.0,999,False,505b53b0-a71c-4aaa-b873-eeaa12f4003e
Vinicius Da Luz,xcardoso@dias.com,,2002-11-14,98976.0,633-Y,False,c8b65523-5654-4e6b-9aff-da54806c5612
Maria Fernanda Gonçalves,theo41@yahoo.com.br,25,1962-10-16,834.84,,True,28aa3a92-e22c-4450-a11b-ba689935d580
Maria Vitória Castro,lucca65@ig.com.br,45,1986-02-20,899.68,790,False,b3ae8ff6-0e55-4808-abf7-d54b116d6d34
Cauã Dias,joaquim51@hotmail.com,,1974-09-06,2861.0,725-M,True,c1bef8d6-7e84-4e14-b336-9342c01a3b3e
Daniela Pires,das-nevesluiz-henrique@jesus.com,,,896769.0,902,False,a549967a-78c9-4110-b0a0-8dfb3554aa7f
Maria Teixeira,ana-vitoria98@da.net,70,1971-11-25,51944.0,,,2129217c-ec80-4bdb-88bd-c8ef8765ffd9
Theo Cunha,lopesmarcos-vinicius@cardoso.br,,2023-12-31,230.66,409-H,False,eb89c34e-411f-47f7-876e-54a7c78d0887
Alícia Da Mata,"E-mail ""email_invalido@.com"" inválido",,1957-10-10,503559.0,272,False,7e3cef31-e5c2-4c63-b1e9-481fef917691
Eduarda Barbosa,qgomes@das.com,24,,673.85,445-W,,a4c75ce5-2f43-4b70-bb52-918f57ea42b1
Cauê Cunha,gda-mata@viana.br,,,79156.0,627,True,ae252b83-4a63-4c9a-bc84-67cbef9e33ae
Nathan Ramos,vieirajoao-pedro@yahoo.com.br,,1998-02-25,48042.0,,,022f2a1e-e403-4467-af71-63f93a7eb6b6
Clara Araújo,maria-eduarda23@uol.com.br,,1983-02-03,97425.0,,False,2c19f9a5-f54e-4135-920a-da3c8a0d084c
Fernando Santos,pedro-henriqueda-luz@gmail.com,,1941-07-10,198.63,,True,7a998b53-2d68-467e-8ae5-39c4db36361f
Isadora Ribeiro,lucas-gabrielnunes@hotmail.com,,1948-07-20,268394.0,163-M,False,2cc744d9-517d-4ca8-8f1e-4de8694fe387
Cauã Farias,vitoria00@yahoo.com.br,58,1959-12-02,63987.0,,False,b02b9ced-746c-475e-a20f-ab3526ffd0e3
Lara Fernandes,mirella20@hotmail.com,,2021-12-17,556839.0,,True,4273c0a7-3d48-4795-b78b-f9025bff53c4
Ana Laura Campos,antoniooliveira@ig.com.br,,2018-01-04,292.41,,True,ae66e7e3-ec68-4259-b1b1-216246ce126e
Henrique Pires,marcelapinto@vieira.com,,2003-07-29,23691.0,,True,d6d28d5d-c8a3-4533-bd6f-628fb401a0d9
Stella Castro,leandroda-cruz@mendes.com,,1957-11-16,683.49,949-K,,9570c882-9b4d-4169-8ec2-075dd792ef42
Clarice Da Cruz,maria-alicepeixoto@gmail.com,27,1987-02-18,926.19,,,730941b2-995d-452b-90e4-128f4e525bee
Gustavo Henrique Peixoto,paulomartins@yahoo.com.br,59,2001-12-15,699355.0,,True,81e08153-2518-46b1-be67-991410df6347
Bruna Farias,caldeiraluiz-otavio@uol.com.br,,1940-05-07,239536.0,398-F,False,f35ad75e-97e4-42b3-a1aa-df938b957bab
Emanuel Da Paz,ryanfarias@bol.com.br,,1998-04-29,594.15,756,True,116d5aa7-e100-41c4-80ef-cf8d750bd2f9
Brenda Azevedo,goncalvesmilena@bol.com.br,,,137.13,536-R,False,e88831d6-37bc-4744-9a8b-b4b3a4838d07
Clara Viana,ericklopes@moreira.br,58,1949-11-11,773.0,554,False,0853d8ad-5b13-4cee-a933-49fe0a46c0fb
Guilherme Carvalho,"E-mail ""email_invalido@.com"" inválido",68,,35657.0,,False,63aaac4a-53d8-4d50-9b14-a06953a9f22d
Catarina Caldeira,claranogueira@gmail.com,,2001-07-08,86232.0,499,False,eaba4bd1-20d5-46ea-9e1f-5ed61acaf34d
Melissa Santos,ribeirorodrigo@campos.com,70,1964-03-09,434.25,,False,a23ce89d-0961-409c-910d-8af699de51cf
Samuel Cardoso,barrosarthur@ribeiro.br,28,2008-08-13,779536.0,624,True,0a86106b-9a4c-4f4a-9fe2-0c4da5fbb61c
Fernanda Da Mota,fariasdavi-luiz@uol.com.br,,1978-05-08,43517.0,524-K,False,2f84034f-96d9-4011-a5c4-af59cb5d54c7
Ana Julia Alves,hda-cruz@viana.com,,,48973.0,,False,a93a1681-9963-4b6d-a28f-7d9cf534c055
Mirella Duarte,"E-mail ""email_invalido@.com"" inválido",,1947-04-06,102546.0,,False,c346d801-5b17-4534-b603-9f5f708e25e4
Thiago Silva,"E-mail ""email_invalido@.com"" inválido",41,,66257.0,742-C,True,e15d49e7-4c5f-4cfe-941b-01338b02b000
Stephany Pereira,gustavo-henrique14@yahoo.com.br,47,1985-01-10,490.93,,True,be985f08-4be8-4213-8402-7d52d36f14c2
Fernanda Pereira,mendessofia@hotmail.com,,2006-11-08,703.34,567-Q,,0bfb0de5-e0f9-4d58-861c-0418ef567f75
Lara Da Rosa,kmelo@souza.br,,2002-05-23,71807.0,,True,2a1638fe-b0f7-4c49-8e11-6d739b6b468c
Natália Farias,sofia43@bol.com.br,21,,70673.0,,,1c988dc7-caa8-4dd2-a2bd-7c0aa5d60da6
Ian Rocha,ppinto@ig.com.br,,2016-11-06,541.66,,True,2d717703-ee42-496c-8257-cf5d0a912e94
Ana Laura Nunes,carolinemonteiro@cavalcanti.br,,,30598.0,132-O,False,acad0b59-232f-4888-ae2c-8c4af1b3ec29
Rodrigo Da Conceição,"E-mail ""email_invalido@.com"" inválido",49,,926852.0,,True,84682ee2-9cf0-4b1e-bc45-0a621a2dff10
Emanuelly Silva,emanuel12@nascimento.net,44,1968-10-26,14925.0,637,True,082e2b53-ab2b-4f65-8501-bb473e9704fe
Beatriz Jesus,tcavalcanti@ig.com.br,,1999-05-14,615847.0,867-Z,True,298c87f3-d6e5-44a9-8f36-5e37197ed4ed
Raquel Da Rocha,tda-paz@gmail.com,,,860.4,429-Q,True,0464cb4b-e067-4059-90be-38dbc63c924a
Lara Costa,"E-mail ""email_invalido@.com"" inválido",32,,32049.0,,,0c89046b-6ef3-43a9-b14b-d3023cf7cf40
Maria Fernanda Cunha,sabrinadias@barros.net,,,231.7,,True,d7f38186-de4d-40a9-99b5-62a2a36d8dc3
Luiz Gustavo Cardoso,"E-mail ""email_invalido@.com"" inválido",,2002-08-21,47232.0,570,False,34075e5a-6deb-4095-99e1-b55b6733dd70
Danilo Ribeiro,ana-laurarezende@hotmail.com,,1996-06-20,69467.0,,False,31783806-e559-4d3e-9d84-3150b0936f56
Caio Correia,rsilveira@uol.com.br,54,1946-12-29,359626.0,,True,9baa351b-99cc-4b2d-8b4d-9a3a104b952b
Maria Eduarda Oliveira,aliciada-cunha@bol.com.br,62,1934-11-11,67.2,790,False,2017687e-8352-487c-8e18-724accfe3f7f
Mariana Moreira,mendesdiego@monteiro.br,,2021-05-03,31653.0,,True,e9099ab5-50a1-4165-9345-6e6f53d86649
Ian Cardoso,ada-conceicao@cardoso.com,,,15316.0,,True,6871e7e3-f0d0-4f64-a21c-3f389a8e5e35
Maria Alice Duarte,"E-mail ""email_invalido@.com"" inválido",,1939-01-04,31293.0,,True,f3b68917-4453-48ff-8b3d-6b7737a5311a
Eduardo Da Luz,bsouza@ig.com.br,,2003-01-24,883317.0,438-I,True,529b7c4e-9bf6-450e-aaa7-0e1c972e615e
Alexandre Da Rosa,rebeca46@bol.com.br,,1977-03-17,29814.0,,True,49d2dad4-c603-4ea4-832b-f5d7fa08c9b9
Raquel Campos,maysacostela@yahoo.com.br,,1988-04-24,47093.0,,True,4880e3fb-ee52-4d54-96ce-27b03cbb0114
Matheus Da Mata,bcaldeira@viana.com,,2000-02-26,202937.0,472,True,5bf0c225-2a1a-4b5a-8c8e-a2286b638140
Arthur Cunha,da-rochaisabelly@pereira.net,,1987-08-22,68376.0,760-G,False,49e0e25b-74ad-4bf2-aad4-7534a8040a9e
Luigi Freitas,diasisaac@gomes.br,,1987-07-25,24075.0,274,True,4a3a156f-57de-49f3-847d-ceb0a20329b3
Thales Lopes,ianpereira@uol.com.br,,1974-07-14,102637.0,,True,77605899-750f-4c6e-8957-b7acfbcb1ab7
Lucas Lima,clara99@hotmail.com,,1981-09-16,90.8,,True,2abbb837-e809-4079-baa5-2ff834056a8e
Marcos Vinicius Ribeiro,da-costaana-luiza@hotmail.com,52,2009-07-01,300.1,803,True,9cbdf485-930f-4cb5-baad-2310e189e60f
Daniel Da Cunha,azevedoleticia@hotmail.com,,1987-10-27,982433.0,633-C,False,9e66a2cf-19db-4d21-95b9-8ab0b8ec4b98
Eduardo Rodrigues,miguelda-cruz@silveira.br,,2017-09-29,12966.0,,False,9850b4bd-4e76-4f56-ae6a-912e15e78aca
João Felipe Castro,cecilia24@gmail.com,70,1971-10-18,436.35,881-E,False,db3b27c1-ec2a-4e03-9c40-c44534b9c816
Igor Gonçalves,unogueira@ig.com.br,25,1971-08-18,10436.0,886-S,True,6e1400da-930c-4f8a-b7ef-3b2a94d024fc
Isadora Vieira,sophialopes@porto.br,,1991-09-15,397.37,316,False,94252c96-7cdb-49a2-b62e-893cfb7dbefb
Marcelo Moura,kazevedo@alves.br,,1994-10-21,776.76,,False,50d0ea52-18f9-4c8c-9ce0-3ffcad22c12f
Emanuella Rezende,alicia04@bol.com.br,,1975-06-23,875.97,,False,2547aeac-5f36-4b18-85fb-47409f92401d
Mariana Peixoto,qrezende@yahoo.com.br,,,272.25,,True,e7459fa1-4b90-4c46-8cba-f392a8e54787
Maria Vitória Martins,vitor90@rodrigues.com,,2003-05-19,1029.0,454-I,True,70da316a-c2d7-4b76-a7cc-e1f547849dce
Gabrielly Cardoso,flima@yahoo.com.br,,1991-10-14,27428.0,609,True,629f03c6-0bc9-4e28-8693-698241264f67
Raquel Ferreira,maria-alicebarbosa@yahoo.com.br,,2018-03-21,14495.0,349-S,True,e3bdc51a-170d-45e8-b91e-bd4deb28c3f8
Beatriz Pereira,otavio36@barros.br,69,,642.64,759,True,618dc3b1-236f-4cde-a52a-6a6db0a4cc15
Melissa Castro,brendavieira@moura.com,,2005-07-10,513.46,,True,81543d6d-76ed-48cb-9b88-63e8a9f4a2e3
Benjamin Campos,"E-mail ""email_invalido@.com"" inválido",,,2832.0,707,False,6a32257c-3161-46d4-b2e6-d21f13795443
Vitor Lopes,amandada-cunha@pinto.com,,1957-12-16,1376.0,565,False,2447b693-cc01-4df1-8e0e-418a9ff7572b
Milena Nascimento,gustavoda-rocha@monteiro.com,,,496.22,,False,21e72c20-feb1-450c-89ae-0606b972adc8
Melissa Da Cunha,theo46@oliveira.net,59,1999-03-11,25666.0,410,True,c42db27f-1f03-4d0c-b808-8f49ee603aa6
João Vitor Da Cunha,"E-mail ""email_invalido@.com"" inválido",60,1981-11-24,987327.0,475,True,e76dc32f-eee0-4036-9c5f-63adcf63274f
Caio Da Conceição,ysantos@santos.net,57,1996-10-30,645.58,,,388a524e-0df9-47c0-a08d-b4c2972ae2ad
Vicente Barros,theosilveira@gomes.com,29,,929.15,,True,7db16db0-52bc-4195-8c0e-1916c9bd2426
Bernardo Da Mata,fernando91@ig.com.br,,1976-09-04,552.54,,True,f4f5263a-1e7e-4ef3-a9c4-9ab3e3759ddf
Vitor Mendes,obarros@moura.com,34,,651612.0,,False,b7d1c81c-5cf2-45fa-a186-e52ad224d2dc
Lucas Gabriel Barros,otavio63@costela.br,,,39927.0,,True,239aec9b-dff9-4e64-8cb2-2c19a363b02b
Guilherme Lopes,qda-rocha@azevedo.com,,1979-09-06,796594.0,,False,be6f21a2-50c3-471c-8847-ac85cf1ee6e3
Lucas Aragão,da-costastella@barbosa.br,,1983-05-03,51943.0,764,True,de3edbf8-4dbf-43e5-b433-cbd9d4564579
Isis Melo,oliveiratheo@pinto.com,,1980-09-24,160.84,458-N,True,6577ca25-692e-40dd-8eba-206f66f400ce
Valentina Duarte,eduarda72@hotmail.com,,1984-06-21,89577.0,,,642ff1a4-18d5-461b-ae9f-6877b5d952e3
Stephany Gonçalves,sabrina57@araujo.com,19,1995-02-26,698.6,632,True,28dfff92-824f-4d6a-a65a-7a496bda90c5
Vicente Sales,leandromartins@gmail.com,,1988-09-09,401.1,380,True,4f7ea608-6219-4573-9f4f-f27a2da92dba
Igor Ramos,lara69@hotmail.com,,,851.74,,True,e9c91dcc-9330-4a47-a414-ec3e39dad379
Kevin Mendes,freitasemanuelly@moreira.br,,2007-05-05,932.11,,False,b147410d-4471-4d8e-9b2b-c2373db08b82
Bianca Nascimento,davi-luiz21@ig.com.br,,1985-08-31,91441.0,,False,398c9c55-1aa6-4f06-8250-0a71f823e73d
Ana Da Rocha,dda-cruz@da.com,43,1950-06-05,833035.0,425,False,e53bab47-5ee5-41d0-b1c0-eb7c449bb32d
Vitor Novaes,gabriellylima@ig.com.br,,1968-04-08,373.57,606-I,False,6d3ab53c-445f-4fab-943f-fabfc42bc6c0
Luiz Otávio Da Conceição,luiza99@uol.com.br,,2001-12-12,95222.0,,True,a3f7e2bf-d4a1-4720-8d2a-ed72ddc2b514
Pedro Miguel Oliveira,qda-mata@bol.com.br,42,,99006.0,,True,d06144c7-afe1-404b-a61c-9f671f6ccbe7
Isis Rodrigues,"E-mail ""email_invalido@.com"" inválido",,1970-07-08,34.66,844,False,5b45d4a5-5e35-4533-beff-4e751a0eb4d0
Alícia Da Cunha,"E-mail ""email_invalido@.com"" inválido",66,1969-08-24,946.9,,False,d2dc97b8-6925-495d-b7b3-cf1e659ad8ca
Davi Lucas Pereira,peixotogabrielly@caldeira.net,,1995-03-15,2755.0,698,False,328c8f41-06ae-4320-91dd-1bfa486b51c4
Ana Carolina Ferreira,davi-lucas06@yahoo.com.br,,1973-12-06,125.38,780-F,False,eefba2f7-f095-43b0-8fcd-4f14a00468bf
Luiza Cunha,mariane76@yahoo.com.br,,1979-10-07,41787.0,950,False,beb5333d-19d7-4dc6-b516-53e867358469
Leonardo Porto,brendacardoso@gmail.com,,1987-02-23,422875.0,,True,df67b1ec-5eb2-4230-9de8-3e7522d9d5a5
Enrico Moreira,sarah58@yahoo.com.br,28,1985-07-10,419152.0,,True,f07f0de2-2e3d-4896-8999-f40ee2d41fc3
Nicole Gomes,mirella14@barros.br,,1973-02-01,5329.0,,True,84598f4f-fa8c-4b55-9944-0cbcaec7a311
Maria Luiza Da Luz,marianacosta@alves.org,,1982-04-22,61684.0,,True,6a7b5476-c385-446d-8575-f1b5d2e41b73
Miguel Souza,vitor-hugofarias@barbosa.org,,1967-12-23,60988.0,441-K,False,2a89cb3d-ff4a-44cc-9968-dcec98ff9d52
Rodrigo Martins,"E-mail ""email_invalido@.com"" inválido",,,457.38,890-D,,39446c6a-3084-464c-8a5a-d28f1b0308bf
Natália Campos,"E-mail ""email_invalido@.com"" inválido",,,502972.0,591-H,False,2f6327e1-aadc-448f-ae92-28c1ffd170a9
Alexandre Da Conceição,cardosoguilherme@hotmail.com,48,2022-04-01,895.15,,False,4109e484-c236-4b57-afdd-45ef544c490b
Maria Das Neves,efreitas@hotmail.com,29,2020-02-21,4057.0,,,9a911f80-2dc4-4252-ace4-e874746e3378
André Da Rosa,ramosheitor@hotmail.com,,,65674.0,241,,446c006d-1230-4176-b03d-4d8762a09388
Leonardo Farias,pauloda-mata@yahoo.com.br,30,2002-03-30,37751.0,,,4cb557c4-3466-4c5c-851b-f005fe23dd88
Juliana Dias,oliveiraesther@gmail.com,,,62.96,212,,f7648534-8c6a-4ee8-91d7-db8d154b2342
Sofia Pereira,caua84@hotmail.com,,1977-07-03,8696.0,,False,8e7dd2a5-02e9-43bf-9950-92f3b1e8ea5f
Isabel Rocha,raquelda-conceicao@gmail.com,40,,6933.0,,False,68c8f65f-9b94-4d4d-bb55-d3703aae9b6b
Marina Pinto,fogacalivia@dias.br,47,1944-12-13,41475.0,653,,323e3ce1-f3df-4a76-89e0-8955c2bf2ec4
Rodrigo Nogueira,ana-beatrizaraujo@azevedo.com,,,148.73,467-D,False,30fd08ed-6f02-476f-91b4-39a4b3ca1626
Murilo Moraes,ofernandes@sales.net,,1946-01-24,3379.0,,True,68124489-a7aa-4415-b250-c53e917706b4
